Shipment_ID,Weight_kg,Volume_m3,Pickup_Latitude,Pickup_Longitude,Delivery_Latitude,Delivery_Longitude,Delivery_Priority,Vehicle_Capacity_kg,Vehicle_Capacity_m3,Fuel_Cost_per_km,Vehicle_Type,Distance_km,Estimated_Travel_Time_h,Route_Type,Fuel_Cost_per_km,Fixed_Cost_per_Shipment,Variable_Cost_per_km,Delivery_Deadline,Special_Requirements,Urgency_Level,Packaging_Type,Border_Crossing_Fee,Weather_Impact,Region
ID_1419,1113,43.34,-76.86914,27.19009,-35.79088,132.72355,Low,5000,50,1.0,Large Truck,816,15.77,Rural,1.0,280,0.2,2025-03-18 15:08:04,False,Low,Standard,75.94,Clear,Australia
ID_1420,1422,48.63,40.14712,-13.089221,67.899712,-45.511089,Low,5000,50,1.0,Large Truck,34,0.65,Mountainous,1.0,228,0.72,2025-03-26 05:14:24,True,High,Perishable,0.0,Rain,Europe
ID_1421,800,22.29,41.604586,-123.818397,-79.901949,24.25897,Low,5000,50,1.0,Large Truck,509,7.95,Mountainous,1.0,131,0.25,2025-03-30 02:34:46,False,High,Perishable,0.0,Rain,South America
ID_1422,585,42.45,51.088199,110.884295,-13.259068,-178.436055,High,2000,20,0.5,Medium Truck,37,0.41,Rural,0.5,276,0.84,2025-04-04 12:05:57,True,Low,Standard,0.0,Wind,Australia
ID_1423,528,19.45,-44.43709,167.288279,7.764668,-106.346605,High,20000,150,0.15,Ship,400,9.67,Intercontinental,0.15,267,0.56,2025-04-02 00:38:50,True,Low,Standard,0.0,Fog,Europe
ID_1424,2623,4.38,-52.767811,-176.858257,-29.597729,63.784224,Low,5000,50,1.0,Large Truck,146,3.52,Intercontinental,1.0,278,0.55,2025-03-12 15:52:49,False,Medium,Standard,0.0,Clear,Australia
ID_1425,779,7.36,21.893694,94.895192,-73.155292,23.013149,High,5000,50,1.0,Large Truck,89,1.91,Urban,1.0,62,0.86,2025-03-10 18:49:38,False,Medium,Fragile,0.0,Fog,North America
ID_1426,2183,35.8,71.023835,51.221446,7.360806,-162.436476,Low,10000,80,1.5,Plane,302,5.46,Urban,1.5,197,0.71,2025-02-25 23:38:09,True,Medium,Fragile,0.0,Clear,Europe
ID_1427,1671,19.31,1.614814,-152.694794,-51.556161,-61.137816,Low,500,5,0.2,Small Van,498,8.5,Rural,0.2,120,0.61,2025-03-10 04:44:56,False,Low,Fragile,0.0,Wind,Europe
ID_1428,59,5.25,-17.403141,155.302883,-21.342028,-18.943675,Medium,20000,150,0.15,Ship,995,10.4,Urban,0.15,190,0.41,2025-02-24 11:35:34,True,Medium,Standard,0.0,Wind,Australia
ID_1429,2852,27.98,36.59116,-5.856178,-71.490473,-146.372823,Medium,10000,80,1.5,Plane,442,9.45,Intercontinental,1.5,287,0.51,2025-03-22 06:53:30,False,Medium,Perishable,0.0,Wind,Africa
ID_1430,2729,10.04,-15.511822,-8.463456,-82.496804,-64.494872,High,5000,50,1.0,Large Truck,393,7.65,Rural,1.0,298,0.98,2025-03-11 23:38:43,True,Low,Perishable,0.0,Fog,South America
ID_1431,624,27.32,-45.555528,162.667917,87.73,28.260877,Low,10000,80,1.5,Plane,419,5.27,Mountainous,1.5,91,0.43,2025-02-27 06:04:32,False,Low,Perishable,0.0,Clear,Australia
ID_1432,2800,16.58,56.589108,154.450995,-13.003742,-5.444134,High,500,5,0.2,Small Van,16,0.33,Rural,0.2,258,0.9,2025-03-19 16:46:44,False,High,Fragile,0.0,Fog,North America
ID_1433,1971,37.72,-12.60045,21.663223,26.522819,-88.183344,High,5000,50,1.0,Large Truck,178,3.01,Urban,1.0,257,0.79,2025-03-19 19:35:56,False,Medium,Perishable,0.0,Rain,South America
ID_1434,2239,23.41,-55.720185,149.495832,6.330757,23.149046,Medium,2000,20,0.5,Medium Truck,664,9.85,Urban,0.5,276,0.78,2025-04-03 21:41:54,True,Low,Standard,0.0,Rain,North America
ID_1435,1956,23.51,75.573694,162.045515,-69.128347,136.375104,Low,5000,50,1.0,Large Truck,678,9.65,Mountainous,1.0,85,0.46,2025-03-13 14:33:28,True,High,Standard,0.0,Fog,Asia
ID_1436,609,3.75,58.910459,77.878075,-39.841549,-110.353639,Low,5000,50,1.0,Large Truck,367,4.35,Urban,1.0,175,0.37,2025-03-18 03:29:04,False,Medium,Fragile,0.0,Wind,North America
ID_1437,1759,46.74,32.01403,29.723118,-4.547385,-44.568643,Low,10000,80,1.5,Plane,422,4.9,Mountainous,1.5,161,0.48,2025-03-14 10:06:44,False,High,Standard,0.0,Fog,Australia
ID_1438,970,9.82,50.216163,-174.212002,20.698788,-48.007622,High,5000,50,1.0,Large Truck,708,8.55,Mountainous,1.0,291,0.31,2025-03-04 04:55:42,False,Low,Fragile,34.58,Clear,Africa
ID_1439,321,38.04,-46.102096,44.556104,-87.608665,-172.349569,Low,5000,50,1.0,Large Truck,61,0.71,Mountainous,1.0,172,0.74,2025-03-10 22:03:27,False,Low,Standard,0.0,Snow,Africa
ID_1440,2885,4.9,-77.536296,75.182106,73.715482,-29.138757,High,10000,80,1.5,Plane,583,7.85,Highway,1.5,58,0.31,2025-03-04 19:40:35,False,Medium,Perishable,0.0,Wind,North America
ID_1441,2288,45.93,-53.404543,-65.287979,1.368017,76.942801,Medium,20000,150,0.15,Ship,120,2.1,Rural,0.15,278,0.27,2025-03-14 05:41:06,False,Low,Fragile,50.75,Wind,Asia
ID_1442,2605,19.43,-38.946389,119.431585,56.216348,-171.739531,High,500,5,0.2,Small Van,719,14.88,Mountainous,0.2,291,1.0,2025-03-26 14:10:33,False,Medium,Perishable,0.0,Wind,Asia
ID_1443,1281,19.7,-30.046932,128.992117,16.604035,-120.079365,Low,20000,150,0.15,Ship,50,0.56,Urban,0.15,221,0.3,2025-03-28 03:13:58,True,High,Standard,0.0,Clear,South America
ID_1444,1255,33.36,-22.141743,-173.711512,-74.517036,-171.328414,Medium,5000,50,1.0,Large Truck,908,19.37,Mountainous,1.0,103,0.86,2025-03-26 07:32:17,True,Low,Fragile,0.0,Rain,North America
ID_1445,1321,44.94,62.102834,147.447446,-21.349904,76.596609,High,500,5,0.2,Small Van,749,17.72,Urban,0.2,72,0.93,2025-02-25 05:19:04,True,High,Standard,0.0,Clear,South America
ID_1446,24,40.5,-34.249936,116.621889,84.091775,-117.543539,Low,2000,20,0.5,Medium Truck,76,1.26,Highway,0.5,135,0.76,2025-03-23 19:27:34,True,Low,Standard,0.0,Rain,Australia
ID_1447,1085,35.34,24.0043,-29.822738,-74.066317,97.313194,Medium,2000,20,0.5,Medium Truck,534,6.11,Urban,0.5,186,0.93,2025-02-26 16:11:29,True,High,Standard,0.0,Fog,North America
ID_1448,283,17.5,87.145574,93.971605,-35.44203,-14.808983,Low,5000,50,1.0,Large Truck,902,14.82,Urban,1.0,246,0.57,2025-03-29 12:33:22,True,High,Fragile,0.0,Snow,Africa
ID_1449,2256,47.35,31.381773,87.005467,-88.493941,40.634258,Medium,2000,20,0.5,Medium Truck,307,3.11,Intercontinental,0.5,204,0.56,2025-02-27 06:32:30,True,Low,Perishable,0.0,Fog,Australia
ID_1450,963,23.77,-16.525462,130.865167,26.574988,92.68852,High,20000,150,0.15,Ship,716,7.78,Mountainous,0.15,257,0.59,2025-03-19 09:22:45,False,Medium,Perishable,30.02,Wind,Africa
ID_1451,897,20.52,-47.486246,16.108901,73.089372,60.036561,High,500,5,0.2,Small Van,480,5.03,Rural,0.2,236,0.72,2025-03-03 00:31:29,True,High,Perishable,0.0,Fog,Africa
ID_1452,2840,25.79,12.577676,67.603166,-9.441673,-37.050463,Medium,5000,50,1.0,Large Truck,702,7.51,Intercontinental,1.0,93,0.35,2025-03-20 18:48:13,True,Medium,Perishable,0.0,Rain,Africa
ID_1453,2326,26.82,-65.595769,-57.096576,-4.208185,-12.652854,Medium,5000,50,1.0,Large Truck,399,6.91,Mountainous,1.0,299,0.68,2025-03-21 07:55:59,True,Low,Perishable,62.58,Snow,Europe
ID_1454,306,45.93,79.414269,-75.272829,49.177205,-140.630239,Medium,5000,50,1.0,Large Truck,595,13.46,Rural,1.0,173,0.64,2025-04-03 15:04:23,True,Low,Perishable,0.0,Fog,North America
ID_1455,390,26.77,-10.547786,53.383379,61.472433,-68.986849,Medium,500,5,0.2,Small Van,802,18.82,Highway,0.2,64,0.9,2025-03-29 13:14:44,True,Medium,Perishable,0.0,Rain,Europe
ID_1456,1841,28.1,70.018851,-54.150923,-6.650004,-162.075788,High,500,5,0.2,Small Van,28,0.59,Rural,0.2,248,0.31,2025-03-30 04:01:37,True,Medium,Standard,0.0,Wind,Africa
ID_1457,2572,1.9,-40.457331,25.783439,84.427051,-35.459939,Low,10000,80,1.5,Plane,175,3.26,Rural,1.5,138,0.32,2025-03-03 20:29:19,False,Low,Fragile,70.72,Clear,Asia
ID_1458,698,44.33,-87.544785,162.801213,25.008957,-172.867333,High,5000,50,1.0,Large Truck,676,8.18,Mountainous,1.0,251,0.34,2025-03-01 10:04:17,False,Low,Standard,0.0,Rain,Asia
ID_1459,2611,14.49,-85.52113,111.230085,-0.932734,101.482059,High,5000,50,1.0,Large Truck,386,4.1,Intercontinental,1.0,128,0.51,2025-03-27 14:30:50,False,Medium,Fragile,0.0,Wind,Asia
ID_1460,863,18.16,-35.292801,158.307941,-50.603435,-61.089712,High,5000,50,1.0,Large Truck,559,7.01,Intercontinental,1.0,147,0.72,2025-03-15 00:13:32,False,Low,Fragile,0.0,Snow,Asia
ID_1461,822,39.35,11.081581,128.213867,29.043083,153.658466,Low,10000,80,1.5,Plane,885,13.62,Rural,1.5,291,0.54,2025-03-18 16:24:40,True,Medium,Perishable,61.41,Rain,Africa
ID_1462,130,43.05,56.052728,-9.805584,4.414485,-178.352848,Low,10000,80,1.5,Plane,799,9.05,Mountainous,1.5,124,0.39,2025-03-21 21:41:25,True,Low,Standard,0.0,Rain,South America
ID_1463,1773,49.84,34.291588,131.947412,-84.298723,-171.439489,Low,5000,50,1.0,Large Truck,748,17.85,Highway,1.0,131,0.84,2025-03-03 03:59:10,False,Medium,Perishable,0.0,Clear,Australia
ID_1464,1885,9.93,-59.00124,174.892175,18.631515,-109.385632,High,20000,150,0.15,Ship,938,19.34,Mountainous,0.15,164,0.38,2025-03-23 07:59:16,False,Medium,Standard,0.0,Snow,North America
ID_1465,2585,48.48,-89.138308,22.402129,-84.856077,-28.184354,Medium,10000,80,1.5,Plane,702,14.64,Urban,1.5,139,0.29,2025-03-28 12:32:55,True,Medium,Perishable,0.0,Rain,Australia
ID_1466,395,15.65,-28.184817,138.498607,-64.931549,-12.961723,Medium,2000,20,0.5,Medium Truck,645,7.05,Mountainous,0.5,261,0.38,2025-03-31 11:53:15,False,High,Fragile,0.0,Clear,Africa
ID_1467,592,12.03,-26.533289,-169.490702,88.876567,-119.926864,Medium,2000,20,0.5,Medium Truck,162,2.22,Highway,0.5,276,0.57,2025-04-04 11:29:41,False,High,Standard,0.0,Snow,North America
ID_1468,2844,2.65,-24.574072,-99.559998,-55.361007,77.368455,Medium,5000,50,1.0,Large Truck,275,3.53,Urban,1.0,124,0.47,2025-03-15 14:51:15,True,Low,Standard,0.0,Clear,North America
ID_1469,960,16.28,-75.889355,59.602396,76.168715,-56.152789,Medium,5000,50,1.0,Large Truck,725,17.31,Mountainous,1.0,243,0.75,2025-03-31 19:23:11,False,High,Perishable,0.0,Clear,Africa
ID_1470,1876,10.07,-10.392866,-41.302352,89.583749,-129.457001,High,5000,50,1.0,Large Truck,746,8.95,Mountainous,1.0,262,0.58,2025-03-30 22:45:30,True,Medium,Perishable,33.9,Fog,Asia
ID_1471,2114,12.95,-68.664908,171.254464,27.90049,-38.788207,High,10000,80,1.5,Plane,594,10.99,Mountainous,1.5,209,0.95,2025-03-23 23:23:12,False,High,Fragile,0.0,Rain,North America
ID_1472,2458,16.87,-76.724344,88.103387,79.384485,-68.12472,High,5000,50,1.0,Large Truck,562,11.57,Intercontinental,1.0,234,0.69,2025-04-03 12:39:16,True,Low,Standard,0.0,Fog,Africa
ID_1473,2781,40.21,80.575712,162.816575,-51.243652,101.392064,Low,10000,80,1.5,Plane,524,8.64,Highway,1.5,185,0.97,2025-02-27 01:38:00,False,Low,Fragile,0.0,Snow,South America
ID_1474,1002,20.1,-24.0718,129.247565,-63.944507,-116.746477,Low,2000,20,0.5,Medium Truck,492,7.97,Rural,0.5,77,0.4,2025-03-12 16:35:44,False,Medium,Perishable,0.0,Wind,Africa
ID_1475,461,35.94,-37.295173,-171.258169,-38.657237,-86.846113,High,10000,80,1.5,Plane,264,3.99,Highway,1.5,267,0.77,2025-03-24 12:49:11,False,High,Fragile,0.0,Clear,North America
ID_1476,2685,42.8,29.60504,30.692074,-2.944057,64.153321,High,5000,50,1.0,Large Truck,127,1.31,Intercontinental,1.0,54,0.53,2025-03-17 09:09:32,True,Medium,Perishable,92.78,Rain,Australia
ID_1477,2095,5.67,-13.075071,66.711003,-74.991379,-160.71293,Low,20000,150,0.15,Ship,170,3.71,Rural,0.15,108,0.86,2025-03-21 08:58:55,True,Medium,Standard,82.95,Fog,South America
ID_1478,2792,23.08,50.042528,-138.992994,-85.157097,-130.712758,Low,20000,150,0.15,Ship,364,4.0,Highway,0.15,174,0.2,2025-03-30 14:58:38,True,Medium,Fragile,0.0,Snow,South America
ID_1479,219,0.62,87.874525,-177.883777,49.700472,-44.177858,Low,2000,20,0.5,Medium Truck,45,0.48,Intercontinental,0.5,193,0.6,2025-03-30 19:58:36,False,Low,Perishable,33.61,Snow,Europe
ID_1480,1647,22.68,-18.611852,-94.413705,50.240053,-82.007779,Low,2000,20,0.5,Medium Truck,705,11.58,Mountainous,0.5,119,0.53,2025-03-25 00:55:58,True,Low,Standard,0.0,Rain,Africa
ID_1481,2228,25.3,-81.962369,139.919695,59.418811,59.411083,Medium,2000,20,0.5,Medium Truck,112,2.05,Highway,0.5,68,0.24,2025-03-08 07:25:32,False,High,Fragile,0.0,Rain,Asia
ID_1482,21,5.02,6.375095,16.885767,-24.900831,-95.023474,High,10000,80,1.5,Plane,912,10.71,Urban,1.5,239,0.36,2025-03-13 10:49:45,True,Low,Standard,0.0,Fog,South America
ID_1483,983,26.92,31.812627,64.879638,26.73231,72.508952,High,20000,150,0.15,Ship,616,7.48,Intercontinental,0.15,203,0.21,2025-03-26 03:14:35,False,Medium,Perishable,0.0,Rain,North America
ID_1484,185,1.25,-66.707721,-87.487501,39.108849,100.995598,Medium,500,5,0.2,Small Van,285,3.87,Rural,0.2,166,0.29,2025-04-02 05:38:58,True,Low,Standard,0.0,Wind,North America
ID_1485,1323,5.3,-50.995514,-177.688887,-23.163408,95.309213,Low,500,5,0.2,Small Van,380,6.84,Highway,0.2,209,0.41,2025-03-12 07:36:17,False,Low,Perishable,0.0,Fog,Africa
ID_1486,1396,19.54,-69.320936,-113.01682,-12.998502,-151.830957,Medium,20000,150,0.15,Ship,714,8.37,Urban,0.15,237,0.75,2025-03-18 23:59:13,False,High,Perishable,0.0,Snow,Europe
ID_1487,446,6.81,-17.689499,118.505212,76.25999,-21.377046,High,500,5,0.2,Small Van,479,10.43,Rural,0.2,145,0.49,2025-03-21 02:36:14,False,Low,Perishable,23.72,Rain,Asia
ID_1488,2825,32.8,39.129854,163.931139,30.099037,166.109322,Medium,5000,50,1.0,Large Truck,190,2.73,Mountainous,1.0,251,0.51,2025-03-04 14:51:05,True,High,Perishable,28.84,Fog,South America
ID_1489,406,34.24,-58.659158,61.539236,-22.573213,-73.612227,High,500,5,0.2,Small Van,764,11.7,Intercontinental,0.2,203,0.52,2025-03-14 20:31:35,False,Medium,Fragile,51.06,Fog,Asia
ID_1490,2325,19.44,1.892487,-6.106945,-86.067453,-44.134396,Low,2000,20,0.5,Medium Truck,235,3.4,Intercontinental,0.5,50,0.22,2025-03-23 23:12:18,True,Medium,Standard,0.0,Clear,Africa
ID_1491,2371,48.78,44.427595,-127.811933,81.890422,175.61925,Low,500,5,0.2,Small Van,967,22.25,Mountainous,0.2,219,0.72,2025-03-10 16:31:48,True,Medium,Fragile,0.0,Snow,Europe
ID_1492,1554,37.17,33.406424,28.443392,-75.247918,-17.401458,High,10000,80,1.5,Plane,541,10.49,Urban,1.5,90,0.42,2025-02-26 22:12:02,True,Medium,Standard,0.0,Wind,North America
ID_1493,2680,2.77,58.929004,-59.520308,-9.324074,40.615913,Low,10000,80,1.5,Plane,498,5.32,Intercontinental,1.5,217,0.4,2025-03-22 21:54:14,False,Low,Standard,0.0,Rain,Asia
ID_1494,446,24.57,-70.131807,16.662695,-16.340585,-59.129405,Medium,5000,50,1.0,Large Truck,644,8.94,Intercontinental,1.0,182,0.79,2025-02-27 15:05:40,True,Medium,Fragile,0.0,Snow,South America
ID_1495,1006,4.83,-16.571767,118.472588,-59.730667,-14.040592,Medium,5000,50,1.0,Large Truck,115,1.77,Mountainous,1.0,164,0.85,2025-03-09 11:42:12,False,High,Perishable,60.57,Clear,Asia
ID_1496,875,26.33,34.153467,32.391876,14.537158,30.689071,Medium,10000,80,1.5,Plane,126,1.47,Urban,1.5,300,0.96,2025-03-25 21:24:04,True,Medium,Fragile,0.0,Fog,Africa
ID_1497,782,39.79,35.209322,-138.629063,-50.075389,174.121069,High,20000,150,0.15,Ship,88,1.29,Rural,0.15,285,0.3,2025-04-05 11:22:02,False,Medium,Standard,0.0,Clear,Europe
ID_1498,2833,30.14,-79.869181,-8.560215,-60.598404,-51.387427,Medium,5000,50,1.0,Large Truck,240,3.97,Intercontinental,1.0,182,0.82,2025-03-15 02:51:51,True,Low,Standard,63.85,Clear,Europe
ID_1499,1983,42.55,89.854294,-101.582187,23.781163,-127.620026,Medium,5000,50,1.0,Large Truck,81,0.9,Highway,1.0,77,0.55,2025-03-28 16:27:56,True,Medium,Standard,25.34,Snow,South America
ID_1500,1734,44.91,72.828656,-141.734274,36.578705,-114.409023,High,20000,150,0.15,Ship,414,7.67,Intercontinental,0.15,257,0.23,2025-03-23 17:14:34,False,Medium,Perishable,0.0,Rain,Asia
ID_1501,2282,12.66,-47.924249,-66.977542,-50.826951,-161.020344,High,500,5,0.2,Small Van,622,9.72,Mountainous,0.2,279,0.82,2025-03-26 18:55:36,False,Low,Fragile,0.0,Fog,Australia
ID_1502,2719,15.36,68.747271,28.546146,-6.333497,46.66959,Low,500,5,0.2,Small Van,629,6.84,Intercontinental,0.2,193,0.99,2025-03-28 18:51:33,True,Medium,Perishable,0.0,Rain,Australia
ID_1503,2675,47.29,76.631271,-29.326663,1.480009,-156.044679,High,2000,20,0.5,Medium Truck,966,14.7,Rural,0.5,296,0.7,2025-02-24 01:47:03,False,Low,Fragile,0.0,Rain,Europe
ID_1504,1213,48.73,37.142497,-115.106508,-66.131258,-118.205693,High,5000,50,1.0,Large Truck,910,10.4,Intercontinental,1.0,74,0.75,2025-03-29 17:15:32,True,High,Perishable,0.0,Rain,Australia
ID_1505,971,21.75,-34.462593,-174.810231,70.480816,-144.043905,Medium,5000,50,1.0,Large Truck,903,9.9,Intercontinental,1.0,118,0.33,2025-03-02 05:11:20,True,High,Standard,0.0,Snow,South America
ID_1506,2867,30.09,-10.940715,-53.626578,71.000206,-147.289919,Low,10000,80,1.5,Plane,436,4.39,Highway,1.5,159,0.73,2025-02-23 01:38:43,False,High,Perishable,0.0,Fog,North America
ID_1507,798,31.09,21.607423,-156.616693,-55.346327,-165.984695,Medium,2000,20,0.5,Medium Truck,710,9.1,Urban,0.5,126,0.87,2025-02-25 09:15:51,True,Medium,Fragile,0.0,Clear,Europe
ID_1508,2643,10.06,-21.000446,41.941043,-57.377052,28.046593,High,500,5,0.2,Small Van,501,7.96,Rural,0.2,212,0.97,2025-03-13 04:51:05,False,Low,Standard,0.0,Fog,North America
ID_1509,719,38.79,12.572532,-95.858048,6.706703,-146.422609,Medium,500,5,0.2,Small Van,811,9.51,Intercontinental,0.2,263,0.25,2025-03-24 05:35:16,True,Low,Fragile,0.0,Snow,Africa
ID_1510,1158,32.72,64.559115,-74.1398,-21.861593,62.405118,Low,2000,20,0.5,Medium Truck,835,14.4,Rural,0.5,119,0.53,2025-03-19 19:03:19,True,High,Perishable,0.0,Snow,South America
ID_1511,2167,19.12,72.455377,-88.415346,-83.289151,-23.523212,Medium,5000,50,1.0,Large Truck,190,3.01,Intercontinental,1.0,94,0.43,2025-03-24 18:51:39,True,Low,Perishable,0.0,Snow,North America
ID_1512,1852,13.52,-28.795353,119.830984,13.971192,-54.937396,Low,10000,80,1.5,Plane,633,11.24,Highway,1.5,256,0.7,2025-03-17 23:01:44,True,High,Standard,0.0,Fog,North America
ID_1513,1738,14.24,-52.284729,36.338297,61.111235,-10.683323,Medium,500,5,0.2,Small Van,545,10.46,Intercontinental,0.2,116,0.57,2025-02-24 12:05:54,False,Medium,Fragile,0.0,Fog,Africa
ID_1514,1135,49.3,43.12294,39.787421,-17.646272,-44.175125,Medium,20000,150,0.15,Ship,603,10.87,Intercontinental,0.15,165,0.67,2025-02-23 11:21:30,False,Low,Fragile,0.0,Clear,South America
ID_1515,2403,2.67,62.33028,43.641173,73.473301,-150.914313,High,10000,80,1.5,Plane,115,1.91,Mountainous,1.5,116,0.84,2025-03-17 23:59:47,False,Medium,Perishable,0.0,Clear,Asia
ID_1516,1397,3.92,41.034839,-27.944101,-86.399496,-145.468108,Medium,5000,50,1.0,Large Truck,219,3.84,Rural,1.0,116,0.65,2025-03-04 17:59:23,False,Low,Standard,66.04,Snow,Australia
ID_1517,1149,16.28,73.679596,52.456684,50.677171,-32.929743,Low,10000,80,1.5,Plane,361,6.15,Mountainous,1.5,252,0.96,2025-03-01 06:22:06,False,High,Standard,0.0,Fog,North America
ID_1518,1941,41.59,6.670691,-119.585291,-30.396043,-19.547062,Medium,500,5,0.2,Small Van,892,11.02,Urban,0.2,266,0.3,2025-03-06 08:42:21,False,Low,Perishable,0.0,Fog,North America
ID_1519,716,37.8,67.417989,-71.69238,88.688945,-154.315857,Medium,2000,20,0.5,Medium Truck,260,3.04,Intercontinental,0.5,182,0.72,2025-03-14 10:40:35,True,Low,Perishable,0.0,Wind,Australia
ID_1520,914,1.05,61.181727,-172.17516,-75.696052,95.085791,Medium,10000,80,1.5,Plane,96,0.98,Highway,1.5,197,0.5,2025-03-24 07:24:19,True,High,Perishable,0.0,Wind,Europe
ID_1521,613,45.34,72.666397,-3.698803,-26.949934,-44.622777,Medium,500,5,0.2,Small Van,434,8.89,Highway,0.2,278,0.37,2025-03-04 02:37:44,False,High,Perishable,0.0,Snow,Europe
ID_1522,2585,29.8,-17.466059,101.117887,-22.046407,85.949831,High,2000,20,0.5,Medium Truck,210,3.94,Rural,0.5,76,0.63,2025-03-16 00:35:20,False,High,Perishable,0.0,Clear,South America
ID_1523,910,41.93,69.463585,-71.476868,65.949654,-14.04573,Medium,2000,20,0.5,Medium Truck,407,7.44,Rural,0.5,222,0.53,2025-03-13 17:26:39,False,Low,Perishable,0.0,Wind,Asia
ID_1524,2280,45.75,18.981633,112.938237,-42.3061,-1.513705,Medium,10000,80,1.5,Plane,973,17.04,Rural,1.5,119,0.75,2025-03-19 01:37:45,False,High,Standard,0.0,Rain,Africa
ID_1525,1892,39.38,68.07197,132.916648,83.214553,102.242938,Medium,20000,150,0.15,Ship,298,7.18,Mountainous,0.15,169,0.54,2025-03-01 23:21:33,True,Medium,Perishable,0.0,Clear,Asia
ID_1526,2454,22.31,-54.050175,-148.223923,-32.92379,-10.373562,High,2000,20,0.5,Medium Truck,817,19.48,Urban,0.5,65,0.7,2025-03-29 12:20:45,True,Low,Perishable,0.0,Fog,Europe
ID_1527,1641,17.92,1.123315,-92.819464,-37.709147,-85.17904,High,10000,80,1.5,Plane,384,7.01,Mountainous,1.5,295,0.84,2025-03-03 10:18:24,True,Low,Fragile,54.39,Clear,Europe
ID_1528,2809,45.78,30.799239,-175.147646,82.436023,-86.317776,High,10000,80,1.5,Plane,763,13.94,Urban,1.5,238,0.26,2025-03-09 14:42:19,False,Medium,Fragile,0.0,Wind,Australia
ID_1529,2335,29.62,-18.161601,-66.831057,-75.537037,17.142685,Low,5000,50,1.0,Large Truck,816,8.52,Mountainous,1.0,178,0.37,2025-03-14 04:22:21,False,High,Perishable,0.0,Fog,Africa
ID_1530,1751,46.17,1.930808,95.081326,-16.494718,-4.730117,High,5000,50,1.0,Large Truck,431,6.74,Intercontinental,1.0,234,0.57,2025-03-26 06:36:05,False,Low,Fragile,0.0,Clear,Asia
ID_1531,1537,35.63,-23.605181,-56.486359,18.071801,-45.026192,Low,10000,80,1.5,Plane,728,13.49,Rural,1.5,67,0.42,2025-03-05 22:02:00,True,Low,Fragile,0.0,Rain,Australia
ID_1532,1741,45.42,63.965773,-66.403534,60.871663,64.947278,Low,10000,80,1.5,Plane,78,1.41,Rural,1.5,158,0.34,2025-03-11 21:20:03,True,High,Fragile,0.0,Fog,Asia
ID_1533,1272,24.28,-8.807898,-92.291046,9.317393,121.683058,Medium,20000,150,0.15,Ship,181,3.25,Highway,0.15,237,0.79,2025-03-09 04:52:50,False,High,Fragile,0.0,Rain,North America
ID_1534,2490,13.2,-71.439912,154.808293,44.334811,61.991167,Low,2000,20,0.5,Medium Truck,868,14.13,Rural,0.5,250,0.6,2025-02-26 15:53:15,False,Medium,Perishable,89.16,Fog,Europe
ID_1535,401,10.27,84.487413,150.72237,-76.256124,62.753762,High,2000,20,0.5,Medium Truck,283,3.01,Rural,0.5,140,0.61,2025-03-14 23:43:49,False,Low,Fragile,0.0,Wind,Europe
ID_1536,2213,18.3,-59.798244,-137.186144,9.067922,-61.967393,Low,10000,80,1.5,Plane,320,3.89,Intercontinental,1.5,64,0.85,2025-03-27 13:29:50,True,High,Standard,46.42,Wind,Africa
ID_1537,1553,23.09,46.421711,-115.986772,6.846649,159.287056,High,10000,80,1.5,Plane,103,1.41,Intercontinental,1.5,106,0.45,2025-03-29 11:00:20,True,Low,Fragile,0.0,Rain,North America
ID_1538,276,40.97,65.906752,-111.931706,-67.115651,38.412108,High,5000,50,1.0,Large Truck,907,14.58,Intercontinental,1.0,284,0.33,2025-03-17 04:02:43,True,High,Standard,0.0,Clear,Africa
ID_1539,269,25.8,-62.147225,145.656975,-36.865437,176.452645,Medium,20000,150,0.15,Ship,350,3.77,Urban,0.15,72,0.36,2025-03-11 23:26:14,False,High,Fragile,45.66,Clear,South America
ID_1540,251,40.44,-36.570139,-18.079109,5.908306,61.81871,High,500,5,0.2,Small Van,379,4.93,Mountainous,0.2,207,1.0,2025-03-09 09:21:45,False,Medium,Perishable,0.0,Fog,South America
ID_1541,1261,16.34,69.54214,-136.915433,10.505117,170.551246,Low,10000,80,1.5,Plane,888,9.42,Intercontinental,1.5,75,0.31,2025-03-07 15:12:41,False,High,Fragile,0.0,Clear,South America
ID_1542,431,1.24,84.905813,150.378496,44.678349,173.592848,Medium,10000,80,1.5,Plane,661,13.79,Intercontinental,1.5,73,0.21,2025-03-26 22:02:41,False,High,Standard,0.0,Wind,Africa
ID_1543,1719,41.23,76.50994,-125.299813,-74.930638,111.798797,Medium,20000,150,0.15,Ship,865,11.22,Mountainous,0.15,93,0.72,2025-04-01 11:57:47,False,High,Fragile,0.0,Snow,South America
